Index       TIME             V(BASE)           V(COLL)           V(OUT)          I(V_SUPPLY)   
951      3.17000000e-09    2.08919152e+00    3.99078611e+00   -9.46537524e-03   -2.57173442e-02
952      3.17333333e-09    2.09766463e+00    3.99051737e+00   -9.11477657e-03   -2.60272582e-02
953      3.17666667e-09    2.09747669e+00    3.99389042e+00   -5.26248481e-03   -2.62871659e-02
954      3.18000000e-09    2.08869841e+00    3.99961287e+00    6.14884250e-04   -2.63972000e-02
955      3.18333333e-09    2.07468214e+00    4.00547275e+00    6.24605996e-03   -2.63152429e-02
956      3.18666667e-09    2.06078230e+00    4.00922003e+00    9.46949325e-03   -2.60731433e-02
957      3.19000000e-09    2.05230921e+00    4.00944272e+00    9.07406820e-03   -2.57637920e-02
958      3.19333333e-09    2.05249927e+00    4.00607877e+00    5.23320877e-03   -2.55050624e-02
959      3.19666667e-09    2.06127885e+00    4.00040799e+00   -5.92271448e-04   -2.53951937e-02
960      3.20000000e-09    2.07529380e+00    3.99457095e+00   -6.20280581e-03   -2.54760749e-02
961      3.20333333e-09    2.08919152e+00    3.99078611e+00   -9.46537525e-03   -2.57173443e-02
962      3.20666667e-09    2.09766463e+00    3.99051737e+00   -9.11477660e-03   -2.60272582e-02
963      3.21000000e-09    2.09747669e+00    3.99389042e+00   -5.26248481e-03   -2.62871659e-02
964      3.21333333e-09    2.08869841e+00    3.99961287e+00    6.14884251e-04   -2.63972000e-02
965      3.21666667e-09    2.07468214e+00    4.00547275e+00    6.24605999e-03   -2.63152430e-02
966      3.22000000e-09    2.06078230e+00    4.00922003e+00    9.46949326e-03   -2.60731433e-02
967      3.22333333e-09    2.05230921e+00    4.00944272e+00    9.07406822e-03   -2.57637920e-02
968      3.22666667e-09    2.05249928e+00    4.00607877e+00    5.23320875e-03   -2.55050624e-02
969      3.23000000e-09    2.06127886e+00    4.00040799e+00   -5.92271454e-04   -2.53951937e-02
970      3.23333333e-09    2.07529380e+00    3.99457095e+00   -6.20280585e-03   -2.54760749e-02
971      3.23666667e-09    2.08919153e+00    3.99078611e+00   -9.46537527e-03   -2.57173443e-02
972      3.24000000e-09    2.09766463e+00    3.99051737e+00   -9.11477663e-03   -2.60272582e-02
973      3.24333333e-09    2.09747669e+00    3.99389042e+00   -5.26248480e-03   -2.62871659e-02
974      3.24666667e-09    2.08869841e+00    3.99961287e+00    6.14884251e-04   -2.63972000e-02
975      3.25000000e-09    2.07468215e+00    4.00547275e+00    6.24606002e-03   -2.63152430e-02
976      3.25333333e-09    2.06078231e+00    4.00922003e+00    9.46949326e-03   -2.60731433e-02
977      3.25666667e-09    2.05230921e+00    4.00944272e+00    9.07406824e-03   -2.57637920e-02
978      3.26000000e-09    2.05249928e+00    4.00607877e+00    5.23320873e-03   -2.55050624e-02
979      3.26333333e-09    2.06127886e+00    4.00040799e+00   -5.92271459e-04   -2.53951937e-02
980      3.26666667e-09    2.07529380e+00    3.99457095e+00   -6.20280589e-03   -2.54760750e-02
981      3.27000000e-09    2.08919153e+00    3.99078611e+00   -9.46537528e-03   -2.57173443e-02
982      3.27333333e-09    2.09766464e+00    3.99051737e+00   -9.11477666e-03   -2.60272582e-02
983      3.27666667e-09    2.09747669e+00    3.99389042e+00   -5.26248480e-03   -2.62871659e-02
984      3.28000000e-09    2.08869842e+00    3.99961287e+00    6.14884252e-04   -2.63972000e-02
985      3.28333333e-09    2.07468215e+00    4.00547275e+00    6.24606005e-03   -2.63152430e-02
986      3.28666667e-09    2.06078231e+00    4.00922003e+00    9.46949327e-03   -2.60731433e-02
987      3.29000000e-09    2.05230921e+00    4.00944272e+00    9.07406826e-03   -2.57637920e-02
988      3.29333333e-09    2.05249928e+00    4.00607877e+00    5.23320871e-03   -2.55050624e-02
989      3.29666667e-09    2.06127886e+00    4.00040799e+00   -5.92271464e-04   -2.53951937e-02
990      3.30000000e-09    2.07529381e+00    3.99457095e+00   -6.20280593e-03   -2.54760749e-02
991      3.30333333e-09    2.08919153e+00    3.99078611e+00   -9.46537529e-03   -2.57173443e-02
992      3.30666667e-09    2.09766464e+00    3.99051737e+00   -9.11477668e-03   -2.60272582e-02
993      3.31000000e-09    2.09747670e+00    3.99389042e+00   -5.26248479e-03   -2.62871659e-02
994      3.31333333e-09    2.08869842e+00    3.99961287e+00    6.14884252e-04   -2.63972000e-02
995      3.31666667e-09    2.07468215e+00    4.00547275e+00    6.24606007e-03   -2.63152430e-02
996      3.32000000e-09    2.06078231e+00    4.00922003e+00    9.46949328e-03   -2.60731433e-02
997      3.32333333e-09    2.05230922e+00    4.00944272e+00    9.07406828e-03   -2.57637920e-02
998      3.32666667e-09    2.05249928e+00    4.00607877e+00    5.23320870e-03   -2.55050624e-02
999      3.33000000e-09    2.06127886e+00    4.00040799e+00   -5.92271468e-04   -2.53951937e-02
1000     3.33333333e-09    2.07529381e+00    3.99457095e+00   -6.20280597e-03   -2.54760749e-02
1001     3.33666667e-09    2.08919153e+00    3.99078611e+00   -9.46537531e-03   -2.57173443e-02
1002     3.34000000e-09    2.09766464e+00    3.99051737e+00   -9.11477671e-03   -2.60272582e-02
1003     3.34333333e-09    2.09747670e+00    3.99389042e+00   -5.26248478e-03   -2.62871659e-02
1004     3.34666667e-09    2.08869842e+00    3.99961287e+00    6.14884253e-04   -2.63972000e-02
1005     3.35000000e-09    2.07468215e+00    4.00547275e+00    6.24606010e-03   -2.63152429e-02
1006     3.35333333e-09    2.06078231e+00    4.00922003e+00    9.46949328e-03   -2.60731433e-02
1007     3.35666667e-09    2.05230922e+00    4.00944272e+00    9.07406830e-03   -2.57637920e-02
1008     3.36000000e-09    2.05249929e+00    4.00607877e+00    5.23320868e-03   -2.55050624e-02
1009     3.36333333e-09    2.06127886e+00    4.00040799e+00   -5.92271471e-04   -2.53951937e-02
1010     3.36666667e-09    2.07529381e+00    3.99457095e+00   -6.20280601e-03   -2.54760749e-02
1011     3.37000000e-09    2.08919153e+00    3.99078611e+00   -9.46537532e-03   -2.57173443e-02
1012     3.37333333e-09    2.09766464e+00    3.99051737e+00   -9.11477674e-03   -2.60272582e-02
1013     3.37666667e-09    2.09747670e+00    3.99389042e+00   -5.26248477e-03   -2.62871659e-02
1014     3.38000000e-09    2.08869842e+00    3.99961287e+00    6.14884254e-04   -2.63972000e-02
1015     3.38333333e-09    2.07468215e+00    4.00547275e+00    6.24606013e-03   -2.63152429e-02
1016     3.38666667e-09    2.06078231e+00    4.00922003e+00    9.46949329e-03   -2.60731433e-02
1017     3.39000000e-09    2.05230922e+00    4.00944272e+00    9.07406832e-03   -2.57637920e-02
1018     3.39333333e-09    2.05249929e+00    4.00607877e+00    5.23320866e-03   -2.55050623e-02
1019     3.39666667e-09    2.06127886e+00    4.00040799e+00   -5.92271474e-04   -2.53951937e-02
1020     3.40000000e-09    2.07529381e+00    3.99457095e+00   -6.20280604e-03   -2.54760749e-02
1021     3.40333333e-09    2.08919153e+00    3.99078611e+00   -9.46537533e-03   -2.57173442e-02
1022     3.40666667e-09    2.09766464e+00    3.99051737e+00   -9.11477676e-03   -2.60272582e-02
1023     3.41000000e-09    2.09747670e+00    3.99389042e+00   -5.26248477e-03   -2.62871659e-02
1024     3.41333333e-09    2.08869842e+00    3.99961287e+00    6.14884255e-04   -2.63971999e-02
1025     3.41666667e-09    2.07468215e+00    4.00547275e+00    6.24606015e-03   -2.63152429e-02
1026     3.42000000e-09    2.06078231e+00    4.00922003e+00    9.46949329e-03   -2.60731433e-02
1027     3.42333333e-09    2.05230922e+00    4.00944272e+00    9.07406834e-03   -2.57637920e-02
1028     3.42666667e-09    2.05249929e+00    4.00607877e+00    5.23320864e-03   -2.55050623e-02
1029     3.43000000e-09    2.06127887e+00    4.00040799e+00   -5.92271477e-04   -2.53951936e-02
1030     3.43333333e-09    2.07529381e+00    3.99457095e+00   -6.20280608e-03   -2.54760749e-02
1031     3.43666667e-09    2.08919154e+00    3.99078611e+00   -9.46537534e-03   -2.57173442e-02
1032     3.44000000e-09    2.09766464e+00    3.99051737e+00   -9.11477678e-03   -2.60272582e-02
1033     3.44333333e-09    2.09747670e+00    3.99389042e+00   -5.26248476e-03   -2.62871658e-02
1034     3.44666667e-09    2.08869842e+00    3.99961287e+00    6.14884256e-04   -2.63971999e-02
1035     3.45000000e-09    2.07468215e+00    4.00547275e+00    6.24606018e-03   -2.63152429e-02
1036     3.45333333e-09    2.06078231e+00    4.00922003e+00    9.46949330e-03   -2.60731432e-02
1037     3.45666667e-09    2.05230922e+00    4.00944272e+00    9.07406836e-03   -2.57637919e-02
1038     3.46000000e-09    2.05249929e+00    4.00607877e+00    5.23320863e-03   -2.55050623e-02
1039     3.46333333e-09    2.06127887e+00    4.00040799e+00   -5.92271479e-04   -2.53951936e-02
1040     3.46666667e-09    2.07529381e+00    3.99457095e+00   -6.20280611e-03   -2.54760748e-02
1041     3.47000000e-09    2.08919154e+00    3.99078611e+00   -9.46537535e-03   -2.57173442e-02
1042     3.47333333e-09    2.09766464e+00    3.99051737e+00   -9.11477681e-03   -2.60272581e-02
1043     3.47666667e-09    2.09747670e+00    3.99389042e+00   -5.26248475e-03   -2.62871658e-02
1044     3.48000000e-09    2.08869842e+00    3.99961287e+00    6.14884257e-04   -2.63971999e-02
1045     3.48333333e-09    2.07468215e+00    4.00547275e+00    6.24606021e-03   -2.63152428e-02
1046     3.48666667e-09    2.06078231e+00    4.00922003e+00    9.46949330e-03   -2.60731432e-02
1047     3.49000000e-09    2.05230922e+00    4.00944272e+00    9.07406838e-03   -2.57637919e-02
1048     3.49333333e-09    2.05249929e+00    4.00607877e+00    5.23320861e-03   -2.55050622e-02
1049     3.49666667e-09    2.06127887e+00    4.00040799e+00   -5.92271481e-04   -2.53951936e-02
1050     3.50000000e-09    2.07529381e+00    3.99457095e+00   -6.20280614e-03   -2.54760748e-02
1051     3.50333333e-09    2.08919154e+00    3.99078611e+00   -9.46537536e-03   -2.57173441e-02
1052     3.50666667e-09    2.09766464e+00    3.99051737e+00   -9.11477683e-03   -2.60272581e-02
1053     3.51000000e-09    2.09747670e+00    3.99389042e+00   -5.26248475e-03   -2.62871657e-02
1054     3.51333333e-09    2.08869842e+00    3.99961287e+00    6.14884259e-04   -2.63971998e-02
1055     3.51666667e-09    2.07468215e+00    4.00547275e+00    6.24606023e-03   -2.63152428e-02
1056     3.52000000e-09    2.06078231e+00    4.00922003e+00    9.46949331e-03   -2.60731431e-02
1057     3.52333333e-09    2.05230922e+00    4.00944272e+00    9.07406840e-03   -2.57637918e-02
1058     3.52666667e-09    2.05249929e+00    4.00607877e+00    5.23320860e-03   -2.55050622e-02
1059     3.53000000e-09    2.06127887e+00    4.00040799e+00   -5.92271483e-04   -2.53951935e-02
1060     3.53333333e-09    2.07529381e+00    3.99457095e+00   -6.20280618e-03   -2.54760747e-02
1061     3.53666667e-09    2.08919154e+00    3.99078611e+00   -9.46537537e-03   -2.57173441e-02
1062     3.54000000e-09    2.09766464e+00    3.99051737e+00   -9.11477685e-03   -2.60272580e-02
1063     3.54333333e-09    2.09747670e+00    3.99389042e+00   -5.26248474e-03   -2.62871657e-02
1064     3.54666667e-09    2.08869842e+00    3.99961287e+00    6.14884260e-04   -2.63971998e-02
1065     3.55000000e-09    2.07468215e+00    4.00547275e+00    6.24606025e-03   -2.63152427e-02
1066     3.55333333e-09    2.06078231e+00    4.00922003e+00    9.46949331e-03   -2.60731431e-02
1067     3.55666667e-09    2.05230922e+00    4.00944272e+00    9.07406842e-03   -2.57637918e-02
1068     3.56000000e-09    2.05249929e+00    4.00607877e+00    5.23320858e-03   -2.55050621e-02
1069     3.56333333e-09    2.06127886e+00    4.00040799e+00   -5.92271484e-04   -2.53951935e-02
1070     3.56666667e-09    2.07529381e+00    3.99457095e+00   -6.20280621e-03   -2.54760747e-02
1071     3.57000000e-09    2.08919153e+00    3.99078611e+00   -9.46537538e-03   -2.57173440e-02
1072     3.57333333e-09    2.09766464e+00    3.99051737e+00   -9.11477687e-03   -2.60272580e-02
1073     3.57666667e-09    2.09747670e+00    3.99389042e+00   -5.26248473e-03   -2.62871657e-02
1074     3.58000000e-09    2.08869842e+00    3.99961287e+00    6.14884262e-04   -2.63971997e-02
1075     3.58333333e-09    2.07468215e+00    4.00547275e+00    6.24606028e-03   -2.63152427e-02
1076     3.58666667e-09    2.06078231e+00    4.00922003e+00    9.46949332e-03   -2.60731431e-02
1077     3.59000000e-09    2.05230922e+00    4.00944272e+00    9.07406844e-03   -2.57637917e-02
1078     3.59333333e-09    2.05249929e+00    4.00607877e+00    5.23320857e-03   -2.55050621e-02
1079     3.59666667e-09    2.06127886e+00    4.00040799e+00   -5.92271485e-04   -2.53951934e-02
1080     3.60000000e-09    2.07529381e+00    3.99457095e+00   -6.20280624e-03   -2.54760746e-02
1081     3.60333333e-09    2.08919153e+00    3.99078611e+00   -9.46537538e-03   -2.57173440e-02
1082     3.60666667e-09    2.09766464e+00    3.99051737e+00   -9.11477689e-03   -2.60272579e-02
1083     3.61000000e-09    2.09747670e+00    3.99389042e+00   -5.26248472e-03   -2.62871656e-02
1084     3.61333333e-09    2.08869842e+00    3.99961287e+00    6.14884263e-04   -2.63971997e-02
1085     3.61666667e-09    2.07468215e+00    4.00547275e+00    6.24606030e-03   -2.63152426e-02
1086     3.62000000e-09    2.06078231e+00    4.00922003e+00    9.46949333e-03   -2.60731430e-02
1087     3.62333333e-09    2.05230922e+00    4.00944272e+00    9.07406846e-03   -2.57637917e-02
1088     3.62666667e-09    2.05249928e+00    4.00607877e+00    5.23320855e-03   -2.55050620e-02
1089     3.63000000e-09    2.06127886e+00    4.00040799e+00   -5.92271486e-04   -2.53951934e-02
1090     3.63333333e-09    2.07529381e+00    3.99457095e+00   -6.20280627e-03   -2.54760746e-02
1091     3.63666667e-09    2.08919153e+00    3.99078611e+00   -9.46537539e-03   -2.57173439e-02
1092     3.64000000e-09    2.09766464e+00    3.99051737e+00   -9.11477691e-03   -2.60272579e-02
1093     3.64333333e-09    2.09747670e+00    3.99389042e+00   -5.26248472e-03   -2.62871656e-02
1094     3.64666667e-09    2.08869842e+00    3.99961287e+00    6.14884265e-04   -2.63971996e-02
1095     3.65000000e-09    2.07468215e+00    4.00547275e+00    6.24606033e-03   -2.63152426e-02
1096     3.65333333e-09    2.06078231e+00    4.00922003e+00    9.46949333e-03   -2.60731429e-02
1097     3.65666667e-09    2.05230922e+00    4.00944272e+00    9.07406848e-03   -2.57637916e-02
1098     3.66000000e-09    2.05249928e+00    4.00607877e+00    5.23320854e-03   -2.55050620e-02
1099     3.66333333e-09    2.06127886e+00    4.00040799e+00   -5.92271487e-04   -2.53951933e-02
1100     3.66666667e-09    2.07529381e+00    3.99457095e+00   -6.20280630e-03   -2.54760745e-02
1101     3.67000000e-09    2.08919153e+00    3.99078611e+00   -9.46537540e-03   -2.57173439e-02
1102     3.67333333e-09    2.09766464e+00    3.99051737e+00   -9.11477693e-03   -2.60272578e-02
1103     3.67666667e-09    2.09747670e+00    3.99389042e+00   -5.26248471e-03   -2.62871655e-02
1104     3.68000000e-09    2.08869842e+00    3.99961287e+00    6.14884267e-04   -2.63971996e-02
1105     3.68333333e-09    2.07468215e+00    4.00547275e+00    6.24606035e-03   -2.63152425e-02
1106     3.68666667e-09    2.06078231e+00    4.00922003e+00    9.46949334e-03   -2.60731429e-02
1107     3.69000000e-09    2.05230921e+00    4.00944272e+00    9.07406850e-03   -2.57637916e-02
1108     3.69333333e-09    2.05249928e+00    4.00607877e+00    5.23320853e-03   -2.55050619e-02
1109     3.69666667e-09    2.06127886e+00    4.00040799e+00   -5.92271488e-04   -2.53951932e-02
1110     3.70000000e-09    2.07529381e+00    3.99457095e+00   -6.20280633e-03   -2.54760745e-02
1111     3.70333333e-09    2.08919153e+00    3.99078611e+00   -9.46537541e-03   -2.57173438e-02
1112     3.70666667e-09    2.09766464e+00    3.99051737e+00   -9.11477695e-03   -2.60272578e-02
1113     3.71000000e-09    2.09747670e+00    3.99389042e+00   -5.26248470e-03   -2.62871654e-02
1114     3.71333333e-09    2.08869842e+00    3.99961287e+00    6.14884269e-04   -2.63971995e-02
1115     3.71666667e-09    2.07468215e+00    4.00547275e+00    6.24606037e-03   -2.63152425e-02
1116     3.72000000e-09    2.06078231e+00    4.00922003e+00    9.46949334e-03   -2.60731428e-02
1117     3.72333333e-09    2.05230921e+00    4.00944272e+00    9.07406852e-03   -2.57637915e-02
1118     3.72666667e-09    2.05249928e+00    4.00607877e+00    5.23320851e-03   -2.55050619e-02
1119     3.73000000e-09    2.06127886e+00    4.00040799e+00   -5.92271489e-04   -2.53951932e-02
1120     3.73333333e-09    2.07529381e+00    3.99457095e+00   -6.20280636e-03   -2.54760744e-02
1121     3.73666667e-09    2.08919153e+00    3.99078611e+00   -9.46537542e-03   -2.57173438e-02
1122     3.74000000e-09    2.09766464e+00    3.99051737e+00   -9.11477697e-03   -2.60272577e-02
1123     3.74333333e-09    2.09747669e+00    3.99389042e+00   -5.26248469e-03   -2.62871654e-02
1124     3.74666667e-09    2.08869841e+00    3.99961287e+00    6.14884271e-04   -2.63971995e-02
1125     3.75000000e-09    2.07468215e+00    4.00547275e+00    6.24606040e-03   -2.63152424e-02
1126     3.75333333e-09    2.06078231e+00    4.00922003e+00    9.46949335e-03   -2.60731428e-02
1127     3.75666667e-09    2.05230921e+00    4.00944272e+00    9.07406854e-03   -2.57637915e-02
1128     3.76000000e-09    2.05249928e+00    4.00607877e+00    5.23320850e-03   -2.55050618e-02
1129     3.76333333e-09    2.06127886e+00    4.00040799e+00   -5.92271490e-04   -2.53951931e-02
1130     3.76666667e-09    2.07529380e+00    3.99457095e+00   -6.20280639e-03   -2.54760744e-02
1131     3.77000000e-09    2.08919153e+00    3.99078611e+00   -9.46537542e-03   -2.57173437e-02
1132     3.77333333e-09    2.09766464e+00    3.99051737e+00   -9.11477699e-03   -2.60272577e-02
