Index       TIME             V(BASE)           V(COLL)           V(OUT)          I(V_SUPPLY)   
21362    1.09346903e-09   -7.68406389e+00    2.71903644e+00   -1.85704588e+00   -1.20923466e+01
21363    1.09347065e-09   -7.68417243e+00    2.71894649e+00   -1.85707538e+00   -1.20924651e+01
21364    1.09347391e-09   -7.68438641e+00    2.71876826e+00   -1.85713270e+00   -1.20927021e+01
21365    1.09348042e-09   -7.68480985e+00    2.71841433e+00   -1.85724482e+00   -1.20931762e+01
21366    1.09348205e-09   -7.68491838e+00    2.71832439e+00   -1.85727429e+00   -1.20932947e+01
21367    1.09348530e-09   -7.68513231e+00    2.71814621e+00   -1.85733156e+00   -1.20935317e+01
21368    1.09349181e-09   -7.68555566e+00    2.71779234e+00   -1.85744358e+00   -1.20940058e+01
21369    1.09349344e-09   -7.68566417e+00    2.71770243e+00   -1.85747303e+00   -1.20941243e+01
21370    1.09349669e-09   -7.68587806e+00    2.71752428e+00   -1.85753025e+00   -1.20943614e+01
21371    1.09350321e-09   -7.68630132e+00    2.71717049e+00   -1.85764216e+00   -1.20948355e+01
21372    1.09350483e-09   -7.68640980e+00    2.71708060e+00   -1.85767158e+00   -1.20949541e+01
21373    1.09350809e-09   -7.68662364e+00    2.71690249e+00   -1.85772875e+00   -1.20951911e+01
21374    1.09351460e-09   -7.68704681e+00    2.71654878e+00   -1.85784056e+00   -1.20956653e+01
21375    1.09351623e-09   -7.68715527e+00    2.71645890e+00   -1.85786996e+00   -1.20957839e+01
21376    1.09351948e-09   -7.68736907e+00    2.71628083e+00   -1.85792708e+00   -1.20960210e+01
21377    1.09352599e-09   -7.68779215e+00    2.71592719e+00   -1.85803879e+00   -1.20964952e+01
21378    1.09352762e-09   -7.68790059e+00    2.71583734e+00   -1.85806816e+00   -1.20966137e+01
21379    1.09353087e-09   -7.68811434e+00    2.71565930e+00   -1.85812523e+00   -1.20968509e+01
21380    1.09353738e-09   -7.68853734e+00    2.71530574e+00   -1.85823684e+00   -1.20973251e+01
21381    1.09353901e-09   -7.68864575e+00    2.71521590e+00   -1.85826618e+00   -1.20974437e+01
21382    1.09354227e-09   -7.68885946e+00    2.71503790e+00   -1.85832320e+00   -1.20976808e+01
21383    1.09354878e-09   -7.68928236e+00    2.71468442e+00   -1.85843471e+00   -1.20981551e+01
21384    1.09355041e-09   -7.68939076e+00    2.71459460e+00   -1.85846403e+00   -1.20982737e+01
21385    1.09355366e-09   -7.68960442e+00    2.71441664e+00   -1.85852099e+00   -1.20985108e+01
21386    1.09356017e-09   -7.69002723e+00    2.71406323e+00   -1.85863240e+00   -1.20989852e+01
21387    1.09356180e-09   -7.69013560e+00    2.71397343e+00   -1.85866170e+00   -1.20991038e+01
21388    1.09356505e-09   -7.69034922e+00    2.71379551e+00   -1.85871861e+00   -1.20993409e+01
21389    1.09357156e-09   -7.69077194e+00    2.71344218e+00   -1.85882991e+00   -1.20998153e+01
21390    1.09357319e-09   -7.69088029e+00    2.71335240e+00   -1.85885919e+00   -1.20999339e+01
21391    1.09357645e-09   -7.69109386e+00    2.71317451e+00   -1.85891605e+00   -1.21001711e+01
21392    1.09358296e-09   -7.69151649e+00    2.71282126e+00   -1.85902725e+00   -1.21006455e+01
21393    1.09358459e-09   -7.69162482e+00    2.71273149e+00   -1.85905650e+00   -1.21007641e+01
21394    1.09358784e-09   -7.69183835e+00    2.71255364e+00   -1.85911331e+00   -1.21010013e+01
21395    1.09359435e-09   -7.69226089e+00    2.71220047e+00   -1.85922441e+00   -1.21014758e+01
21396    1.09359598e-09   -7.69236919e+00    2.71211072e+00   -1.85925363e+00   -1.21015944e+01
21397    1.09359923e-09   -7.69258267e+00    2.71193291e+00   -1.85931040e+00   -1.21018317e+01
21398    1.09360574e-09   -7.69300512e+00    2.71157981e+00   -1.85942139e+00   -1.21023062e+01
21399    1.09360737e-09   -7.69311341e+00    2.71149009e+00   -1.85945059e+00   -1.21024248e+01
21400    1.09361063e-09   -7.69332684e+00    2.71131231e+00   -1.85950730e+00   -1.21026620e+01
21401    1.09361714e-09   -7.69374920e+00    2.71095929e+00   -1.85961820e+00   -1.21031366e+01
21402    1.09361877e-09   -7.69385746e+00    2.71086958e+00   -1.85964737e+00   -1.21032552e+01
21403    1.09362202e-09   -7.69407085e+00    2.71069185e+00   -1.85970403e+00   -1.21034925e+01
21404    1.09362853e-09   -7.69449312e+00    2.71033890e+00   -1.85981482e+00   -1.21039671e+01
21405    1.09363016e-09   -7.69460136e+00    2.71024921e+00   -1.85984397e+00   -1.21040857e+01
21406    1.09363341e-09   -7.69481471e+00    2.71007151e+00   -1.85990058e+00   -1.21043230e+01
21407    1.09363992e-09   -7.69523688e+00    2.70971864e+00   -1.86001127e+00   -1.21047976e+01
21408    1.09364155e-09   -7.69534510e+00    2.70962897e+00   -1.86004039e+00   -1.21049163e+01
21409    1.09364481e-09   -7.69555840e+00    2.70945131e+00   -1.86009695e+00   -1.21051536e+01
21410    1.09365132e-09   -7.69598049e+00    2.70909851e+00   -1.86020754e+00   -1.21056283e+01
21411    1.09365294e-09   -7.69608868e+00    2.70900886e+00   -1.86023664e+00   -1.21057469e+01
21412    1.09365620e-09   -7.69630194e+00    2.70883124e+00   -1.86029315e+00   -1.21059843e+01
21413    1.09366271e-09   -7.69672393e+00    2.70847852e+00   -1.86040364e+00   -1.21064590e+01
21414    1.09366434e-09   -7.69683210e+00    2.70838889e+00   -1.86043271e+00   -1.21065777e+01
21415    1.09366759e-09   -7.69704531e+00    2.70821131e+00   -1.86048916e+00   -1.21068150e+01
21416    1.09367410e-09   -7.69746722e+00    2.70785866e+00   -1.86059955e+00   -1.21072897e+01
21417    1.09367573e-09   -7.69757537e+00    2.70776905e+00   -1.86062860e+00   -1.21074084e+01
21418    1.09367899e-09   -7.69778853e+00    2.70759151e+00   -1.86068500e+00   -1.21076458e+01
21419    1.09368550e-09   -7.69821035e+00    2.70723894e+00   -1.86079529e+00   -1.21081206e+01
21420    1.09368712e-09   -7.69831847e+00    2.70714935e+00   -1.86082431e+00   -1.21082393e+01
21421    1.09369038e-09   -7.69853159e+00    2.70697184e+00   -1.86088067e+00   -1.21084767e+01
21422    1.09369689e-09   -7.69895331e+00    2.70661935e+00   -1.86099085e+00   -1.21089515e+01
21423    1.09369852e-09   -7.69906142e+00    2.70652977e+00   -1.86101984e+00   -1.21090702e+01
21424    1.09370177e-09   -7.69927449e+00    2.70635230e+00   -1.86107615e+00   -1.21093076e+01
21425    1.09370828e-09   -7.69969612e+00    2.70599989e+00   -1.86118623e+00   -1.21097825e+01
21426    1.09370991e-09   -7.69980420e+00    2.70591033e+00   -1.86121520e+00   -1.21099012e+01
21427    1.09371317e-09   -7.70001723e+00    2.70573290e+00   -1.86127146e+00   -1.21101387e+01
21428    1.09371968e-09   -7.70043877e+00    2.70538056e+00   -1.86138144e+00   -1.21106136e+01
21429    1.09372130e-09   -7.70054683e+00    2.70529102e+00   -1.86141038e+00   -1.21107323e+01
21430    1.09372456e-09   -7.70075982e+00    2.70511363e+00   -1.86146658e+00   -1.21109697e+01
21431    1.09373107e-09   -7.70118126e+00    2.70476137e+00   -1.86157646e+00   -1.21114447e+01
21432    1.09373270e-09   -7.70128930e+00    2.70467185e+00   -1.86160538e+00   -1.21115634e+01
21433    1.09373595e-09   -7.70150224e+00    2.70449450e+00   -1.86166153e+00   -1.21118009e+01
21434    1.09374246e-09   -7.70192360e+00    2.70414231e+00   -1.86177131e+00   -1.21122759e+01
21435    1.09374409e-09   -7.70203161e+00    2.70405281e+00   -1.86180020e+00   -1.21123946e+01
21436    1.09374735e-09   -7.70224450e+00    2.70387549e+00   -1.86185631e+00   -1.21126321e+01
21437    1.09375386e-09   -7.70266577e+00    2.70352338e+00   -1.86196598e+00   -1.21131072e+01
21438    1.09375548e-09   -7.70277376e+00    2.70343390e+00   -1.86199485e+00   -1.21132259e+01
21439    1.09375874e-09   -7.70298661e+00    2.70325663e+00   -1.86205090e+00   -1.21134634e+01
21440    1.09376525e-09   -7.70340778e+00    2.70290459e+00   -1.86216048e+00   -1.21139385e+01
21441    1.09376688e-09   -7.70351575e+00    2.70281513e+00   -1.86218932e+00   -1.21140573e+01
21442    1.09377013e-09   -7.70372855e+00    2.70263789e+00   -1.86224532e+00   -1.21142948e+01
21443    1.09377664e-09   -7.70414963e+00    2.70228593e+00   -1.86235479e+00   -1.21147699e+01
21444    1.09377827e-09   -7.70425758e+00    2.70219649e+00   -1.86238361e+00   -1.21148887e+01
21445    1.09378153e-09   -7.70447033e+00    2.70201929e+00   -1.86243956e+00   -1.21151262e+01
21446    1.09378804e-09   -7.70489133e+00    2.70166741e+00   -1.86254893e+00   -1.21156014e+01
21447    1.09378966e-09   -7.70499925e+00    2.70157798e+00   -1.86257772e+00   -1.21157202e+01
21448    1.09379292e-09   -7.70521196e+00    2.70140082e+00   -1.86263362e+00   -1.21159578e+01
21449    1.09379943e-09   -7.70563286e+00    2.70104901e+00   -1.86274289e+00   -1.21164329e+01
21450    1.09380106e-09   -7.70574076e+00    2.70095961e+00   -1.86277166e+00   -1.21165517e+01
21451    1.09380431e-09   -7.70595342e+00    2.70078249e+00   -1.86282751e+00   -1.21167893e+01
21452    1.09381082e-09   -7.70637423e+00    2.70043076e+00   -1.86293667e+00   -1.21172646e+01
21453    1.09381245e-09   -7.70648211e+00    2.70034137e+00   -1.86296541e+00   -1.21173834e+01
21454    1.09381571e-09   -7.70669473e+00    2.70016428e+00   -1.86302121e+00   -1.21176210e+01
21455    1.09382222e-09   -7.70711544e+00    2.69981263e+00   -1.86313028e+00   -1.21180963e+01
21456    1.09382384e-09   -7.70722330e+00    2.69972327e+00   -1.86315899e+00   -1.21182151e+01
21457    1.09382710e-09   -7.70743587e+00    2.69954622e+00   -1.86321474e+00   -1.21184527e+01
21458    1.09383361e-09   -7.70785650e+00    2.69919464e+00   -1.86332370e+00   -1.21189280e+01
21459    1.09383524e-09   -7.70796433e+00    2.69910529e+00   -1.86335240e+00   -1.21190468e+01
21460    1.09383849e-09   -7.70817686e+00    2.69892828e+00   -1.86340809e+00   -1.21192845e+01
21461    1.09384500e-09   -7.70859739e+00    2.69857678e+00   -1.86351695e+00   -1.21197599e+01
21462    1.09384663e-09   -7.70870520e+00    2.69848745e+00   -1.86354562e+00   -1.21198787e+01
21463    1.09384988e-09   -7.70891768e+00    2.69831048e+00   -1.86360127e+00   -1.21201164e+01
21464    1.09385640e-09   -7.70933812e+00    2.69795906e+00   -1.86371003e+00   -1.21205918e+01
21465    1.09385802e-09   -7.70944591e+00    2.69786975e+00   -1.86373867e+00   -1.21207106e+01
21466    1.09386128e-09   -7.70965834e+00    2.69769281e+00   -1.86379426e+00   -1.21209483e+01
21467    1.09386779e-09   -7.71007869e+00    2.69734147e+00   -1.86390292e+00   -1.21214237e+01
21468    1.09386942e-09   -7.71018645e+00    2.69725218e+00   -1.86393153e+00   -1.21215426e+01
21469    1.09387267e-09   -7.71039884e+00    2.69707528e+00   -1.86398708e+00   -1.21217803e+01
21470    1.09387918e-09   -7.71081910e+00    2.69672401e+00   -1.86409564e+00   -1.21222558e+01
21471    1.09388081e-09   -7.71092684e+00    2.69663474e+00   -1.86412423e+00   -1.21223746e+01
21472    1.09388406e-09   -7.71113919e+00    2.69645788e+00   -1.86417972e+00   -1.21226124e+01
21473    1.09389058e-09   -7.71155935e+00    2.69610669e+00   -1.86428818e+00   -1.21230879e+01
21474    1.09389220e-09   -7.71166707e+00    2.69601744e+00   -1.86431674e+00   -1.21232068e+01
21475    1.09389546e-09   -7.71187937e+00    2.69584062e+00   -1.86437218e+00   -1.21234445e+01
21476    1.09390197e-09   -7.71229944e+00    2.69548950e+00   -1.86448054e+00   -1.21239201e+01
21477    1.09390360e-09   -7.71240713e+00    2.69540027e+00   -1.86450908e+00   -1.21240390e+01
21478    1.09390685e-09   -7.71261939e+00    2.69522348e+00   -1.86456447e+00   -1.21242767e+01
21479    1.09391336e-09   -7.71303937e+00    2.69487244e+00   -1.86467272e+00   -1.21247523e+01
21480    1.09391499e-09   -7.71314704e+00    2.69478323e+00   -1.86470123e+00   -1.21248712e+01
21481    1.09391824e-09   -7.71335925e+00    2.69460649e+00   -1.86475658e+00   -1.21251090e+01
21482    1.09392475e-09   -7.71377913e+00    2.69425552e+00   -1.86486473e+00   -1.21255847e+01
21483    1.09392638e-09   -7.71388678e+00    2.69416633e+00   -1.86489321e+00   -1.21257036e+01
21484    1.09392964e-09   -7.71409894e+00    2.69398962e+00   -1.86494851e+00   -1.21259414e+01
21485    1.09393615e-09   -7.71451874e+00    2.69363874e+00   -1.86505655e+00   -1.21264171e+01
21486    1.09393778e-09   -7.71462636e+00    2.69354956e+00   -1.86508502e+00   -1.21265360e+01
21487    1.09394103e-09   -7.71483848e+00    2.69337289e+00   -1.86514026e+00   -1.21267738e+01
21488    1.09394754e-09   -7.71525818e+00    2.69302208e+00   -1.86524821e+00   -1.21272495e+01
21489    1.09394917e-09   -7.71536578e+00    2.69293293e+00   -1.86527664e+00   -1.21273684e+01
21490    1.09395242e-09   -7.71557785e+00    2.69275630e+00   -1.86533183e+00   -1.21276063e+01
21491    1.09395893e-09   -7.71599746e+00    2.69240556e+00   -1.86543968e+00   -1.21280821e+01
21492    1.09396056e-09   -7.71610504e+00    2.69231642e+00   -1.86546809e+00   -1.21282010e+01
21493    1.09396382e-09   -7.71631707e+00    2.69213983e+00   -1.86552323e+00   -1.21284389e+01
21494    1.09397033e-09   -7.71673658e+00    2.69178918e+00   -1.86563097e+00   -1.21289147e+01
21495    1.09397196e-09   -7.71684414e+00    2.69170006e+00   -1.86565936e+00   -1.21290336e+01
21496    1.09397521e-09   -7.71705612e+00    2.69152350e+00   -1.86571445e+00   -1.21292715e+01
21497    1.09398172e-09   -7.71747554e+00    2.69117292e+00   -1.86582209e+00   -1.21297473e+01
21498    1.09398335e-09   -7.71758308e+00    2.69108382e+00   -1.86585045e+00   -1.21298663e+01
21499    1.09398660e-09   -7.71779501e+00    2.69090731e+00   -1.86590549e+00   -1.21301042e+01
21500    1.09399311e-09   -7.71821434e+00    2.69055681e+00   -1.86601303e+00   -1.21305801e+01
21501    1.09399474e-09   -7.71832185e+00    2.69046773e+00   -1.86604137e+00   -1.21306991e+01
21502    1.09399800e-09   -7.71853374e+00    2.69029125e+00   -1.86609636e+00   -1.21309370e+01
21503    1.09400451e-09   -7.71895298e+00    2.68994082e+00   -1.86620380e+00   -1.21314129e+01
21504    1.09400613e-09   -7.71906047e+00    2.68985176e+00   -1.86623211e+00   -1.21315319e+01
21505    1.09400939e-09   -7.71927231e+00    2.68967532e+00   -1.86628705e+00   -1.21317698e+01
21506    1.09401590e-09   -7.71969145e+00    2.68932497e+00   -1.86639438e+00   -1.21322458e+01
21507    1.09401753e-09   -7.71979892e+00    2.68923593e+00   -1.86642267e+00   -1.21323648e+01
21508    1.09402078e-09   -7.72001071e+00    2.68905953e+00   -1.86647756e+00   -1.21326028e+01
21509    1.09402729e-09   -7.72042976e+00    2.68870926e+00   -1.86658479e+00   -1.21330788e+01
21510    1.09402892e-09   -7.72053721e+00    2.68862023e+00   -1.86661305e+00   -1.21331978e+01
21511    1.09403218e-09   -7.72074895e+00    2.68844387e+00   -1.86666789e+00   -1.21334358e+01
21512    1.09403869e-09   -7.72116791e+00    2.68809367e+00   -1.86677502e+00   -1.21339118e+01
21513    1.09404031e-09   -7.72127534e+00    2.68800467e+00   -1.86680326e+00   -1.21340308e+01
21514    1.09404357e-09   -7.72148704e+00    2.68782835e+00   -1.86685804e+00   -1.21342688e+01
21515    1.09405008e-09   -7.72190590e+00    2.68747823e+00   -1.86696508e+00   -1.21347449e+01
21516    1.09405171e-09   -7.72201330e+00    2.68738924e+00   -1.86699329e+00   -1.21348639e+01
21517    1.09405496e-09   -7.72222495e+00    2.68721296e+00   -1.86704802e+00   -1.21351019e+01
21518    1.09406147e-09   -7.72264373e+00    2.68686291e+00   -1.86715495e+00   -1.21355780e+01
21519    1.09406310e-09   -7.72275110e+00    2.68677395e+00   -1.86718314e+00   -1.21356971e+01
21520    1.09406636e-09   -7.72296271e+00    2.68659770e+00   -1.86723782e+00   -1.21359351e+01
21521    1.09407287e-09   -7.72338139e+00    2.68624773e+00   -1.86734465e+00   -1.21364113e+01
21522    1.09407449e-09   -7.72348874e+00    2.68615879e+00   -1.86737281e+00   -1.21365303e+01
21523    1.09407775e-09   -7.72370031e+00    2.68598258e+00   -1.86742745e+00   -1.21367684e+01
21524    1.09408426e-09   -7.72411889e+00    2.68563269e+00   -1.86753417e+00   -1.21372446e+01
21525    1.09408589e-09   -7.72422622e+00    2.68554376e+00   -1.86756231e+00   -1.21373636e+01
21526    1.09408914e-09   -7.72443774e+00    2.68536759e+00   -1.86761689e+00   -1.21376017e+01
21527    1.09409565e-09   -7.72485623e+00    2.68501778e+00   -1.86772352e+00   -1.21380780e+01
21528    1.09409728e-09   -7.72496354e+00    2.68492887e+00   -1.86775163e+00   -1.21381970e+01
21529    1.09410054e-09   -7.72517501e+00    2.68475273e+00   -1.86780616e+00   -1.21384352e+01
21530    1.09410705e-09   -7.72559341e+00    2.68440300e+00   -1.86791268e+00   -1.21389114e+01
21531    1.09410867e-09   -7.72570069e+00    2.68431411e+00   -1.86794077e+00   -1.21390305e+01
21532    1.09411193e-09   -7.72591211e+00    2.68413801e+00   -1.86799525e+00   -1.21392686e+01
21533    1.09411844e-09   -7.72633042e+00    2.68378835e+00   -1.86810167e+00   -1.21397449e+01
21534    1.09412007e-09   -7.72643768e+00    2.68369948e+00   -1.86812973e+00   -1.21398640e+01
21535    1.09412332e-09   -7.72664906e+00    2.68352343e+00   -1.86818417e+00   -1.21401022e+01
21536    1.09412983e-09   -7.72706727e+00    2.68317385e+00   -1.86829049e+00   -1.21405785e+01
21537    1.09413146e-09   -7.72717451e+00    2.68308499e+00   -1.86831852e+00   -1.21406976e+01
21538    1.09413472e-09   -7.72738584e+00    2.68290898e+00   -1.86837290e+00   -1.21409358e+01
21539    1.09414123e-09   -7.72780396e+00    2.68255947e+00   -1.86847912e+00   -1.21414122e+01
21540    1.09414285e-09   -7.72791118e+00    2.68247064e+00   -1.86850713e+00   -1.21415313e+01
21541    1.09414611e-09   -7.72812246e+00    2.68229466e+00   -1.86856146e+00   -1.21417695e+01
21542    1.09415262e-09   -7.72854049e+00    2.68194523e+00   -1.86866758e+00   -1.21422459e+01
21543    1.09415425e-09   -7.72864768e+00    2.68185641e+00   -1.86869557e+00   -1.21423650e+01
21544    1.09415750e-09   -7.72885892e+00    2.68168047e+00   -1.86874985e+00   -1.21426032e+01
21545    1.09416401e-09   -7.72927685e+00    2.68133112e+00   -1.86885586e+00   -1.21430797e+01
21546    1.09416564e-09   -7.72938402e+00    2.68124233e+00   -1.86888382e+00   -1.21431988e+01
21547    1.09416890e-09   -7.72959521e+00    2.68106642e+00   -1.86893805e+00   -1.21434371e+01
21548    1.09417541e-09   -7.73001305e+00    2.68071715e+00   -1.86904397e+00   -1.21439136e+01
21549    1.09417703e-09   -7.73012020e+00    2.68062837e+00   -1.86907190e+00   -1.21440327e+01
21550    1.09418029e-09   -7.73033134e+00    2.68045251e+00   -1.86912608e+00   -1.21442710e+01
21551    1.09418680e-09   -7.73074909e+00    2.68010331e+00   -1.86923190e+00   -1.21447475e+01
21552    1.09418843e-09   -7.73085621e+00    2.68001455e+00   -1.86925980e+00   -1.21448667e+01
21553    1.09419168e-09   -7.73106731e+00    2.67983873e+00   -1.86931393e+00   -1.21451049e+01
21554    1.09419819e-09   -7.73148496e+00    2.67948961e+00   -1.86941965e+00   -1.21455815e+01
21555    1.09419982e-09   -7.73159206e+00    2.67940087e+00   -1.86944753e+00   -1.21457007e+01
21556    1.09420308e-09   -7.73180311e+00    2.67922508e+00   -1.86950161e+00   -1.21459390e+01
21557    1.09420959e-09   -7.73222067e+00    2.67887604e+00   -1.86960722e+00   -1.21464156e+01
